docid	document_content
23	"""库管理-创建：支持人像库创建，创建完成后可进入到入库助手模块进行上传/批量上传目标对象的图片/特征。支持车辆库/船舶库创建，则直接在库管理中添加目标对象的信息。"""
24	"""库管理-查询：支持按照库类型（布控库/静态库/身份库）筛选查看已创建的人像库/车辆库/船舶库；"""
25	"""库管理-确认：支持人像库/车辆库/船舶库对应的布控库、静态库、身份库的查看、编辑、删除、搜索、导入导出等基本操作，以及对库及库中的人像/车辆/船舶进行权限管理、自定义属性管理等功能。"""
23	"""库管理-创建：支持人像库创建，创建完成后可进入到入库助手模块进行上传/批量上传目标对象的图片/特征。支持车辆库/船舶库创建，则直接在库管理中添加目标对象的信息。"""
22	"""入库助手-创建：创建入库任务、选择人像库对应的布控库/静态库、身份库；从本地上传人像压缩包文件、从服务器选择人像图片文件夹；支持选择是否启动人员去重(包含身份ID去重、人脸比对去重)、选择是否启动自动翻转和强制入库；支持配置/删除/添加/编辑文件命名规则。"""
1	"""布控-任务管理：支持新建布控任务，可针对库模块中已创建的人像库、车辆库、船舶库等进行布控；支持设置布控时间、精确/模糊阈值；开启智能布控，可在告警后自动布控相关区域； 支持多种方式选源，细粒度配置任务权限。"""
2	"""布控-结果查看：支持按任务权限过滤，查看各类告警信息、人像档案、历史告警记录、活动轨迹，进行告警研判、设置处理，并在地图上直观展示告警分布。通过多维度的告警统计分析以及趋势观察，可以全面评估布控质量，发现布控存在的问题，持续优化布控系统。"""
23	"""库管理-创建：支持人像库创建，创建完成后可进入到入库助手模块进行上传/批量上传目标对象的图片/特征。支持车辆库/船舶库创建，则直接在库管理中添加目标对象的信息。"""
24	"""库管理-查询：支持按照库类型（布控库/静态库/身份库）筛选查看已创建的人像库/车辆库/船舶库；"""
25	"""库管理-确认：支持人像库/车辆库/船舶库对应的布控库、静态库、身份库的查看、编辑、删除、搜索、导入导出等基本操作，以及对库及库中的人像/车辆/船舶进行权限管理、自定义属性管理等功能。"""
1	"""布控-任务管理：支持新建布控任务，可针对库模块中已创建的人像库、车辆库、船舶库等进行布控；支持设置布控时间、精确/模糊阈值；开启智能布控，可在告警后自动布控相关区域； 支持多种方式选源，细粒度配置任务权限。"""
2	"""布控-结果查看：支持按任务权限过滤，查看各类告警信息、人像档案、历史告警记录、活动轨迹，进行告警研判、设置处理，并在地图上直观展示告警分布。通过多维度的告警统计分析以及趋势观察，可以全面评估布控质量，发现布控存在的问题，持续优化布控系统。"""
20	"""入库助手-查询：支持查看已创建的入库任务。"""
21	"""入库助手-确认：针对同步失败的人像，支持强制入库和翻转入库操作；支持删除、查看、终止/重启任务操作；支持创建批量删除入库任务，可将已删除或去重后保留的人像信息重新入库。"""
22	"""入库助手-创建：创建入库任务、选择人像库对应的布控库/静态库、身份库；从本地上传人像压缩包文件、从服务器选择人像图片文件夹；支持选择是否启动人员去重(包含身份ID去重、人脸比对去重)、选择是否启动自动翻转和强制入库；支持配置/删除/添加/编辑文件命名规则。"""
1	"""布控-任务管理：支持新建布控任务，可针对库模块中已创建的人像库、车辆库、船舶库等进行布控；支持设置布控时间、精确/模糊阈值；开启智能布控，可在告警后自动布控相关区域； 支持多种方式选源，细粒度配置任务权限。"""
22	"""入库助手-创建：创建入库任务、选择人像库对应的布控库/静态库、身份库；从本地上传人像压缩包文件、从服务器选择人像图片文件夹；支持选择是否启动人员去重(包含身份ID去重、人脸比对去重)、选择是否启动自动翻转和强制入库；支持配置/删除/添加/编辑文件命名规则。"""
2	"""布控-结果查看：支持按任务权限过滤，查看各类告警信息、人像档案、历史告警记录、活动轨迹，进行告警研判、设置处理，并在地图上直观展示告警分布。通过多维度的告警统计分析以及趋势观察，可以全面评估布控质量，发现布控存在的问题，持续优化布控系统。"""
23	"""库管理-创建：支持人像库创建，创建完成后可进入到入库助手模块进行上传/批量上传目标对象的图片/特征。支持车辆库/船舶库创建，则直接在库管理中添加目标对象的信息。"""
1	"""布控-任务管理：支持新建布控任务，可针对库模块中已创建的人像库、车辆库、船舶库等进行布控；支持设置布控时间、精确/模糊阈值；开启智能布控，可在告警后自动布控相关区域； 支持多种方式选源，细粒度配置任务权限。"""
2	"""布控-结果查看：支持按任务权限过滤，查看各类告警信息、人像档案、历史告警记录、活动轨迹，进行告警研判、设置处理，并在地图上直观展示告警分布。通过多维度的告警统计分析以及趋势观察，可以全面评估布控质量，发现布控存在的问题，持续优化布控系统。"""
20	"""入库助手-查询：支持查看已创建的入库任务。"""
21	"""入库助手-确认：针对同步失败的人像，支持强制入库和翻转入库操作；支持删除、查看、终止/重启任务操作；支持创建批量删除入库任务，可将已删除或去重后保留的人像信息重新入库。"""
22	"""入库助手-创建：创建入库任务、选择人像库对应的布控库/静态库、身份库；从本地上传人像压缩包文件、从服务器选择人像图片文件夹；支持选择是否启动人员去重(包含身份ID去重、人脸比对去重)、选择是否启动自动翻转和强制入库；支持配置/删除/添加/编辑文件命名规则。"""
23	"""库管理-创建：支持人像库创建，创建完成后可进入到入库助手模块进行上传/批量上传目标对象的图片/特征。支持车辆库/船舶库创建，则直接在库管理中添加目标对象的信息。"""
24	"""库管理-查询：支持按照库类型（布控库/静态库/身份库）筛选查看已创建的人像库/车辆库/船舶库；"""
25	"""库管理-确认：支持人像库/车辆库/船舶库对应的布控库、静态库、身份库的查看、编辑、删除、搜索、导入导出等基本操作，以及对库及库中的人像/车辆/船舶进行权限管理、自定义属性管理等功能。"""
